,name,address,distance,rating,bike_lat,bike_lon
317,The Bald Barista,68 Augnier Street,226.18557203192972,4.0,53.340927,-6.262501
318,Cafe Bliss,4B Montague St,511.0033602778364,3.8,53.340927,-6.262501
319,Nespresso Boutique,22 Duke Street,217.9440455762371,3.8,53.340927,-6.262501
320,The Joy of Cha,10 Essex Street E,537.2390555595009,4.1,53.340927,-6.262501
321,Costa Coffee,1 Dawson Street,383.67808423824175,2.9,53.340927,-6.262501
322,Rosie's Cafe,1 Werburgh Street,550.1884284892661,4.1,53.340927,-6.262501
323,Dublin Barista School,19a Anne Street South,246.36815849529935,4.5,53.340927,-6.262501
324,Avoca,11-13 Suffolk Street,344.4028083933058,4.3,53.340927,-6.262501
325,Le Petit Parisien,28 Dame Street,362.1434621888179,3.8,53.340927,-6.262501
326,The Lovinspoon,13 N Frederick Street,275.1952571709888,4.6,53.358115,-6.265601
327,La Pausa Cafe,1-B Blessington Street,214.17151790294173,5.0,53.358115,-6.265601
328,Bleecker Street Cafe Bar,68 Dorset Street,157.79902706648068,4.6,53.358115,-6.265601
329,Candy Café,Gardiner Row,405.5330719960943,3.6,53.358115,-6.265601
330,Le Petit Breton,1A Drumcondra Road Lower,584.4071315713264,4.5,53.358115,-6.265601
331,Crispers Coffee Shop,6 Berkeley Road,248.80360318506362,3.0,53.358115,-6.265601
332,Two Boys Brew,375 North Circular Road,499.0370436270934,4.6,53.358115,-6.265601
333,Woodstock Café,156 Phibsborough Road,578.7321933675108,4.0,53.358115,-6.265601
334,Thunders Home Bakery,2 Lower Drumcondra Rd,595.1490944314536,5.0,53.358115,-6.265601
335,Cobalt Cafe & Gallery,16 N Great Georges St,531.5867474299007,4.5,53.358115,-6.265601
336,Kennedy's Coffee Shop,166 Phibsborough Rd,528.6001579111676,4.0,53.358115,-6.265601
337,Koffee and Kale,21B Hill Street,527.7435446204825,4.0,53.358115,-6.265601
338,Tasty Options,112 Dorset st Lr,126.45597126907516,3.3,53.358115,-6.265601
339,DELISUZ,58a Blessington Street,227.35996383857602,4.7,53.358115,-6.265601
340,147 Deli,147 Parnell Street,642.4805785356817,4.6,53.358115,-6.265601
341,Clement & Pekoe Stores,24/25 Blessington Street,197.01150676868065,4.0,53.358115,-6.265601
342,Thunders Home Bakery,67A Phibsboro Road,583.3970047998249,4.1,53.358115,-6.265601
343,La Vita Cafe,77a Dorset Street Upper,129.36503986099885,3.0,53.358115,-6.265601
344,Hugh Lane Cafe,Hugh Lane Gallery,442.08772405448894,2.5,53.358115,-6.265601
345,Zagros,1b Blessington Street Dublin 1,207.10305373476643,5.0,53.358115,-6.265601
346,Tastei Citchen,15 Berkeley Rd,286.4927464730098,4.0,53.358115,-6.265601
347,Simply Delicious,77a Upper Dorset Street,129.36503986099885,1.0,53.358115,-6.265601
348,Forte Café - G Di Camillo,31 Lower Dorset Street,293.97585987875834,0.0,53.358115,-6.265601
349,Hatch & Sons,"The Hugh Lane, Charlemont House",424.27880771613184,4.0,53.358115,-6.265601
350,The Dorset,87 Upper Dorset Street,175.89423204900046,0.0,53.358115,-6.265601
351,Texas Fried Chicken,1 Phibsboro Shopping Centre,657.4189020227603,5.0,53.358115,-6.265601
352,Eccles Townhouse,Eccles Street,94.55349708280023,0.0,53.358115,-6.265601
353,Sugar House Xpress,1a Blessington Street,209.9006889761018,0.0,53.358115,-6.265601
354,Canajun Cafe,6 Berkeley Road,248.80360318506362,1.0,53.358115,-6.265601
355,Extra Value,175 Phibsboro Road,499.53955660643686,0.0,53.358115,-6.265601
356,Burdock Leo,375 NCR,499.0370436271351,0.0,53.358115,-6.265601
357,Pascals Chipper,67 Mountjoy Street,251.46009713755603,0.0,53.358115,-6.265601
358,Paul's Delicatessen,26 Lower Drumcondra Road,688.2479788357934,0.0,53.358115,-6.265601
359,Frederick Cafe,13 Nth Frederick Street,276.34320511753464,0.0,53.358115,-6.265601
360,Skelligs Internet Cafe,39 Mountjoy Street,539.7748128219561,0.0,53.358115,-6.265601
361,candy cafe,parnell square,393.169373144305,3.0,53.358115,-6.265601
362,Cafe Oasis,54 North King Street,169.11080190428999,4.7,53.350291,-6.273507
363,Mish.Mash,66 Capel Street,288.4598995987575,4.2,53.350291,-6.273507
364,Proper Order Coffee Co.,7 Haymarket,501.96985197933503,4.5,53.350291,-6.273507
365,Insomnia,7 Abbey Street Upper,595.8845514753754,4.3,53.350291,-6.273507
366,Brother Hubbard,153 Capel Street,489.6608165433827,4.4,53.350291,-6.273507
367,Urbanity,The Glass House,536.2765462445607,4.5,53.350291,-6.273507
368,Third Space,14 Smithfield Market,448.71907976543054,4.4,53.350291,-6.273507
369,Coffee Etc,1 Haymarket,469.25995876635847,5.0,53.350291,-6.273507
370,Generator Dublin,Smithfield Square,362.66665765402365,3.7,53.350291,-6.273507
371,The Tram Cafe,1 Wolfe Tone Square W,535.0784638764496,3.8,53.350291,-6.273507
372,Oscars Cafe Bar,6 Smithfield Square,341.4856502099429,3.6,53.350291,-6.273507
373,Blas Café,26 King's Inns Street,413.14123153691423,4.3,53.350291,-6.273507
374,The Coffee Bean,64 Mary Street,380.95168901658553,3.9,53.350291,-6.273507
375,Oxmantown Smithfield,13 Smithfield,303.8698966489911,5.0,53.350291,-6.273507
376,The Church,Jervis Street,488.50812135020027,3.7,53.350291,-6.273507
377,Outhouse,105 Capel Street,305.069044593253,4.3,53.350291,-6.273507
378,Cinnamon Cafe,Smithfield Market,542.3221588234595,3.3,53.350291,-6.273507
379,Oxmantown,16 Mary's Abbey,411.216979213529,4.5,53.350291,-6.273507
380,Mary Mall Cafe,Mary Street,423.12745231329876,4.0,53.350291,-6.273507
381,Bácús Bakery,Green Street,232.335200020449,5.0,53.350291,-6.273507
382,Camerino,158 Capel Street,512.781920884818,4.4,53.350291,-6.273507
383,Love Is Art atelier,3 Great Strand Street,586.6250794516567,4.3,53.350291,-6.273507
384,Country Cafe,16 Ormond Quay Upper,515.8281855048083,3.5,53.350291,-6.273507
385,Blue Skies Cafe,61 Bolton St,272.5099238506178,0.0,53.350291,-6.273507
386,Tea Garden,7 Lower Ormond Quay,618.2351819680624,4.2,53.350291,-6.273507
387,Declans Sandwich Bar,34 Bolton Street,416.1637352754384,5.0,53.350291,-6.273507
388,Fusciardi's of Capel Street,10 Capel Street,544.1198049608448,4.5,53.350291,-6.273507
389,Soup Dragon,168 Capel Street,594.3323730527065,4.4,53.350291,-6.273507
390,Costa Coffee,Smithfield Market,492.7941757532247,3.3,53.350291,-6.273507
391,Hot Bubble Cafe,55 Capel Street,327.97832351702874,5.0,53.350291,-6.273507
392,Marks and Spencer Cafe,Mary Street,485.27474743062646,3.0,53.350291,-6.273507
393,Soco Café,20 Capel St,517.9873790079563,4.0,53.350291,-6.273507
394,Market Cafe,Smithfield Terrace,288.6696015474687,0.0,53.350291,-6.273507
395,Grattan Gourmet Coffee,Grattan Bridge,560.5523234633249,3.3,53.350291,-6.273507
396,Chocoholics Cafe,The Capel Building,471.1184540498355,4.0,53.350291,-6.273507
397,Rico Loco,7 St Michan's St,368.90027451546115,4.0,53.350291,-6.273507
398,Giulios Take Away,64 Capel Street,294.2441265630209,0.0,53.350291,-6.273507
399,Costa,Jervis Street,535.1581599425781,3.4,53.350291,-6.273507
400,Doughnuts & Coffee,Phoenix Street North,438.300357286388,0.0,53.350291,-6.273507
401,La Croissanterie,Jervis st Shopping cntr,503.877915837072,0.0,53.350291,-6.273507
402,Eazy Access Cyber Cafe,16 Capel Street,513.8999269644228,0.0,53.350291,-6.273507
403,Sharons Coffe Shop,16-17 Ormond Quay Upper,543.0410828249805,0.0,53.350291,-6.273507
404,Duck Lane Cafe,Smithfield vlge,338.07900170138805,0.0,53.350291,-6.273507
405,The Hemp Kitchen,167 Capel St,566.3824845708713,0.0,53.350291,-6.273507
406,Shooters Dublin Sports Cafe,Unit 1 Parnell Street,344.8041063582701,0.0,53.350291,-6.273507
407,Deli Baby,46 Bolton Street,331.8564929147654,0.0,53.350291,-6.273507
408,Florinax Cafe,Mary Mall At the Entrance,485.27474743062646,0.0,53.350291,-6.273507
409,Skelligs Internet Cafe,39 Mountjoy Street,476.23894118068483,0.0,53.350291,-6.273507
410,Bennys Chicken,34 Bolton Street,414.7954588180919,0.0,53.350291,-6.273507
411,The Art of Coffee,Unit 1 Alto Vetro Grand Canal Dock,412.44309588800866,4.0,53.344153,-6.233451
412,Costa Coffee,Odeon Cinema,565.4661053542417,3.0,53.344153,-6.233451
413,Basil,95 Ringsend Road,312.93416194693214,4.5,53.344153,-6.233451
414,Mellon's,56 South Lotts Road,475.57809184367363,4.5,53.344153,-6.233451
415,Herbstreet,Hanover Quay,286.5222956953323,4.1,53.344153,-6.233451
416,Bridge Cafe,1A Bridge Street,447.18959532873686,3.8,53.344153,-6.233451
417,Cafe Sora,77 Sir John Rogerson's Quay,158.18666373791632,3.8,53.344153,-6.233451
418,Coffeeangel NWQ,Outside PWC,533.8081225869236,4.6,53.344153,-6.233451
419,À Table Café,40 Forbes Quay,373.6185021645316,4.5,53.344153,-6.233451
420,Il Valentino Bakery & Cafe,5 Gallery Quay,392.78867557602155,4.0,53.344153,-6.233451
421,Lolly and Cooks,"Unit 1, Grand Canal Dock",338.4810925217836,4.0,53.344153,-6.233451
422,Spar & Insomnia,Hanover Quay & Blood Stoney Road,183.73718870428584,3.0,53.344153,-6.233451
423,Munchies,Sir John Rogersons Quay,543.6424499877573,3.9,53.344153,-6.233451
424,Fairplay Café,10a York Road,500.86100998549506,4.2,53.344153,-6.233451
425,Starbucks,4/5 Cardiff Lane,510.7923875255273,3.8,53.344153,-6.233451
426,The Art of Coffee,4 Grand Canal Square,355.4580139921879,4.0,53.344153,-6.233451
427,Flavours,9 Barrow Street,416.3256083345574,3.0,53.344153,-6.233451
428,KC Peaches Cafe Pearse Street,"Unit 10A, Trinity Enterprise Centre",508.76480062290614,3.3,53.344153,-6.233451
429,Pause Café,1 Waterfront,45.62310353424403,3.3,53.344153,-6.233451
430,Starbucks,Unit 3/20 Point Village,578.8764325904629,3.5,53.344153,-6.233451
431,The Art of Coffee,Watermarque Building,252.2580925195869,0.0,53.344153,-6.233451
432,Pause,Hanover Quay,84.15817140179601,0.0,53.344153,-6.233451
433,Insomnia,Grand Canal Quay,381.5715425685218,2.0,53.344153,-6.233451
434,Gloria Jeans,,639.3703692287074,0.0,53.344153,-6.233451
435,Love Supreme,57 Manor Street,512.0908686126853,4.4,53.355173,-6.278424
436,Social Fabric Cafe,34 Stoneybatter,570.239824417089,5.0,53.355173,-6.278424
437,Slice,56 Manor Street Place,522.1130145076266,4.3,53.355173,-6.278424
438,White Moose Cafe,268-272 North Circular Rd,452.6248619245816,3.8,53.355173,-6.278424
439,Cowtown Cafe,73 Manor Street,496.46041941132313,3.7,53.355173,-6.278424
440,LimeTree Cafe,Kilmainham Square,567.5616911971057,4.3,53.338776,-6.30395
441,Insomnia Coffee Company,625-627 South Circular Road,281.1731772104124,3.0,53.338776,-6.30395
442,Kilmainham Gaol Café,Inchicore Road,495.2818094918577,3.8,53.338776,-6.30395
443,La Boulangerie,Herberton Rd,449.0452969395601,3.0,53.338776,-6.30395
444,itsa@imma,Irish Museum of Modern Art,528.3262169712193,0.0,53.338776,-6.30395
445,Insomnia,Eurospar Hanover Building,189.9066570441489,4.5,53.346637,-6.246154
446,Caffè Nero,Excise Walk,227.91818633375166,4.0,53.346637,-6.246154
447,Barista Angel,The Anchorage,165.67540027334726,4.6,53.346637,-6.246154
448,Art Cafe Dublin,1 Frenchman's Lane,627.3693454942483,4.3,53.346637,-6.246154
449,Seven Wonders,Excise Walk,261.63039365225995,4.4,53.346637,-6.246154
450,The Pig and Heifer,21-23 City Quay,237.04182215243466,4.4,53.346637,-6.246154
451,Bread 41,41 Pearse St,427.87387979310023,4.7,53.346637,-6.246154
452,Il Caffè di Napoli,41 Westland Row,507.78946797006887,3.9,53.346637,-6.246154
453,Coffee Angel,15 Leinster Street S,728.0579454123482,4.4,53.346637,-6.246154
454,Freshii,Custom House Quay,178.7998410405768,4.0,53.346637,-6.246154
455,Insomnia Coffee Company,"Unit 1, Customhouse Quay Mall",270.0467932906623,3.0,53.346637,-6.246154
456,Honey Truffle Kitchen,45 Pearse St,323.1330724459779,4.2,53.346637,-6.246154
457,The Natural Bakery,Mayor Square,370.8632342837634,3.2,53.346637,-6.246154
458,Starbucks,4/5 Cardiff Lane,376.9966534710187,3.8,53.346637,-6.246154
459,Seven Wonders,The CHQ Building,287.49528482899234,4.1,53.346637,-6.246154
460,Roasted Bean Coffee Company,53B Talbot St,590.3139307517004,3.8,53.346637,-6.246154
461,The Art of Coffee,Unit 1 Alto Vetro Grand Canal Dock,696.5737539307366,4.0,53.346637,-6.246154
462,Gerard’s,81A Sir John Rogerson's Quay,98.1777894709557,5.0,53.346637,-6.246154
463,KC Peaches Cafe Pearse Street,"Unit 10A, Trinity Enterprise Centre",601.1232455723829,3.3,53.346637,-6.246154
464,FOODIE,Excise Building,308.3413609828046,4.2,53.346637,-6.246154
465,Il Valentino Bakery & Cafe,5 Gallery Quay,627.5654205614163,4.0,53.346637,-6.246154
466,Coffeeangel NWQ,Outside PWC,455.14310818270013,4.6,53.346637,-6.246154
467,Munchies,Sir John Rogersons Quay,354.91938852772165,3.9,53.346637,-6.246154
468,Gertrude,130 Pearse St,446.32996370062847,4.5,53.346637,-6.246154
469,The Pig & Heifer,151 Pearse Street,363.72127311511196,4.1,53.346637,-6.246154
470,À Table Café,40 Forbes Quay,519.8641215189454,4.5,53.346637,-6.246154
471,O'Donovan,44 Pearse Street,329.19476428756474,4.0,53.346637,-6.246154
472,Bear,"Unit 2,Westblock",359.39572775499335,3.7,53.346637,-6.246154
473,BG Cafe & Deli,66B Pearse Street,335.7433541988128,3.9,53.346637,-6.246154
474,Lolly and Cooks,"Unit 1, Grand Canal Dock",554.5559965439694,4.0,53.346637,-6.246154
475,Yellow Cup House,32 Pearse Street,487.0966594663909,4.7,53.346637,-6.246154
476,The Pantry,64 Talbot Street,622.1915792118805,4.1,53.346637,-6.246154
477,The Bakehouse Express,CHQ Building,287.49528482899234,3.8,53.346637,-6.246154
478,Lunch!,4 Lombard Street E,306.4315621726415,3.9,53.346637,-6.246154
479,Caffe Parigi   Parigi by Night,17-19 Sir John Rogerson's Quay,163.20347040281138,3.8,53.346637,-6.246154
480,Dublin2Barista,11-15 Erne Street Upper,500.8315023191291,4.4,53.346637,-6.246154
481,Insomnia Coffee Company,3 S Leinster Street,674.9196537795591,3.0,53.346637,-6.246154
482,As One,"AS ONE 13- 18 CITY QUAY, DUBLIN 2, DUBLIN 2",303.2055100965064,5.0,53.346637,-6.246154
483,Wake Cup,Talbot Street,610.2590818260319,1.0,53.346637,-6.246154
484,Arabica Coffee House,Pearse Street,341.60818794918475,3.3,53.346637,-6.246154
485,Starbucks,CHQ,326.97815746381707,3.2,53.346637,-6.246154
486,The Art of Coffee,4 Grand Canal Square,564.9442618028932,4.0,53.346637,-6.246154
487,Sambos Coffee Shop,4 Lombard Street,306.34960295535774,0.0,53.346637,-6.246154
488,Deli Gold,3B Townsend Street,377.90138077332887,4.3,53.346637,-6.246154
489,Science Gallery Café,Trinity College,391.72673519328356,4.1,53.346637,-6.246154
490,Mocha Beans,Pearse Street Train Station,333.6898207969137,4.0,53.346637,-6.246154
491,Subway,14 Amiens Street,554.6821532467362,4.0,53.346637,-6.246154
492,Coffee Inn,66b Pearse Street,334.0802945926196,0.0,53.346637,-6.246154
493,O'Briens,"Dublin Airport, Level 1",212.26551510342148,4.0,53.346637,-6.246154
494,Campbell Bewley Group,7 Hannover St. East,219.73319123644606,0.0,53.346637,-6.246154
495,Beanhive,26 Dawson Street,507.11283079430535,4.6,53.336021,-6.26298
496,Cafe Bliss,4B Montague St,132.10929259396346,3.8,53.336021,-6.26298
497,Cafe Sol,58 Harcourt Street,198.6010516744818,3.8,53.336021,-6.26298
498,Goose On The Loose,2 Kevin Street,266.1178942756573,4.5,53.336021,-6.26298
499,Fresh- The Good Food Market,1-4 Camden Street,151.44980060506663,3.0,53.336021,-6.26298
500,Joe's Coffee,15 Montague Street,82.34668012546936,4.2,53.336021,-6.26298
501,First Draft Coffee,34 Lennox St,593.4560605763774,5.0,53.336021,-6.26298
502,The Bald Barista,Avalon House,530.3259404869914,4.6,53.336021,-6.26298
503,Gerry's Coffee Shop,6 Montague St,127.37109591140833,4.5,53.336021,-6.26298
504,The Art Of Coffee,Block E Iveagh Court,370.73316581819904,3.8,53.336021,-6.26298
505,Insomnia Coffee Company,4 S Stephen's Green,479.9822691899908,3.8,53.336021,-6.26298
506,Starbucks,21 St Stephen's Green,499.316773278493,3.0,53.336021,-6.26298
507,The Rolling Donut,55 King Street S,480.67718940140367,4.2,53.336021,-6.26298
508,Peacock Green & Co,Hatch Street Upper,261.3050707743765,3.9,53.336021,-6.26298
509,Tang,23 Dawson Street,473.4585997694091,4.8,53.336021,-6.26298
510,Cafe Nero,51 South King Street,471.85437936958255,3.7,53.336021,-6.26298
511,Network,39 Aungier Street,350.5128378981449,4.5,53.336021,-6.26298
512,Fontana Cafe,21 Camden St Lower,163.8359716673841,3.1,53.336021,-6.26298
513,The Kiosk,Lower Lesson Street,410.84529836354824,3.8,53.336021,-6.26298
514,First Draft Coffee,34 Lennox Street,601.7735410192636,4.8,53.336021,-6.26298
515,Gurmans Tea And Coffee World shop,"Unit 16, Groound Floor",451.14494078013104,3.8,53.336021,-6.26298
516,Hatch and Sons,15 St Stephen's Green,494.48334629020763,4.2,53.336021,-6.26298
517,Starbucks,Bishops Square,339.4891613314249,5.0,53.336021,-6.26298
518,Emer's Kitchen,102 Leeson Street Lower,413.92107408782243,4.6,53.336021,-6.26298
519,Coffee To Get Her,11-12 S Richmond Street,481.96645200174737,4.8,53.336021,-6.26298
520,Brother Hubbard South,46 Harrington Street,404.88121767872525,3.9,53.336021,-6.26298
521,KC Peaches Cafe St Stephen's Green,35-37 Saint Stephen's Green,584.0173082418117,3.8,53.336021,-6.26298
522,The Bald Barista,68 Augnier Street,530.9096891868517,4.0,53.336021,-6.26298
523,Insomnia,9 Wexford Street,207.2826848971391,2.5,53.336021,-6.26298
524,Cafe Sofia,5A Wexford Street,221.01990758806286,4.1,53.336021,-6.26298
525,Check 22,22 Harcourt Terrace,546.0904202115995,4.5,53.336021,-6.26298
526,The Cake Café,The Daintree Building,247.36840851116273,4.0,53.336021,-6.26298
527,The Blonde Cafe,17 Harcourt Road,384.92017145670894,4.8,53.336021,-6.26298
528,Tea & Coffee World,Stephens Green Centre,223.42658870455827,4.5,53.336021,-6.26298
529,Monto Cafe,8/9 Upper Camden Street,369.40933923282785,3.3,53.336021,-6.26298
530,Starbucks,40 Kevin Street Lower,355.3515852493365,5.0,53.336021,-6.26298
531,Baxter&Greene,Harcourt Road,390.95509829610023,3.7,53.336021,-6.26298
532,Alma.,12 S Circular Rd,553.6385053630831,4.6,53.336021,-6.26298
533,O'Briens Sandwich Bar,Charlemont Street,379.96971838797765,4.5,53.336021,-6.26298
534,Java City,DIT,358.975795197561,4.0,53.336021,-6.26298
535,O'Briens Sandwich Café,103 Lower Lesson Street,381.22940762593385,4.0,53.336021,-6.26298
536,Food Monkey Café,17 Redmonds Hill,322.85960685264183,3.3,53.336021,-6.26298
537,Assassination Custard,19 Kevin Street Upper,504.08698784807,4.8,53.336021,-6.26298
538,Café Sol,33 Lower Hatch Street,536.2791920859414,3.2,53.336021,-6.26298
539,Thirty Four,34 Lennox Street,599.6796390556498,4.0,53.336021,-6.26298
540,Joe's Coffee,5 Leeson Street,404.47583620133,0.0,53.336021,-6.26298
541,Butler's Chocolate Café,51 Grafton Street,480.0051853152913,3.7,53.336021,-6.26298
542,Sip & Slurp,67 Charlemont St,532.6164517560438,4.0,53.336021,-6.26298
543,O'Brien's Irish Sandwich Bar,1 Lower Leeson St,363.51325671798014,3.0,53.336021,-6.26298
544,Starbucks,,445.7013916872319,3.0,53.336021,-6.26298
545,Olive Green,110B Baggot Street Lower,203.44891541400662,3.7,53.335211,-6.2509
546,Beanhive,26 Dawson Street,732.9372925707899,4.6,53.335211,-6.2509
547,Eathos,13a Baggot Street Upper,444.18802989466394,4.6,53.335211,-6.2509
548,Coffeeangel,27 Pembroke Street Lower,191.3934334331728,4.2,53.335211,-6.2509
549,Coffee Hub,17-19 Merrion Street Upper,371.0044577616579,3.0,53.335211,-6.2509
550,Coppa Cafe,Royal Hibernian Academy,340.06787303379434,4.2,53.335211,-6.2509
551,Café Java,145 Upper Leeson Street,455.07892357889347,3.6,53.335211,-6.2509
552,Caffè Nero,5 Merrion Row,415.67529564219626,3.8,53.335211,-6.2509
553,3fe,7 Sussex Terrace,400.8134886135589,4.5,53.335211,-6.2509
554,Insomnia,15 Upper Baggot St,448.3674231070687,3.4,53.335211,-6.2509
555,PEACOCKGREEN & CO.,25 Leeson Street Lower,287.4406783612467,4.0,53.335211,-6.2509
556,Starbucks,21 St Stephen's Green,629.5868872468583,3.0,53.335211,-6.2509
557,The Kiosk,Lower Lesson Street,402.9810623258873,3.8,53.335211,-6.2509
558,Voilà,14 Lower Baggot St,314.26949049785014,4.0,53.335211,-6.2509
559,Salt Cellar Coffee Shop,29 Upper Mount Street,478.7195456789743,4.0,53.335211,-6.2509
